TransactionID,AccountID,TransactionDate,TransactionType,TransactionChannel,ProductID,Status,Suspicious_Flag,True_Amount
8217,87,9/17/2022,Debit,Mobile,1014,Success,0,2920.64
8218,128,8/24/2020,Debit,Mobile,1004,Success,0,520.07
8219,115,3/20/2025,Debit,Mobile,1000,Success,0,3708.66
8220,104,9/30/2020,Debit,Mobile,1018,Success,0,1279.41
8221,33,2/23/2021,Credit,Mobile,1024,Success,1,3020.38
8222,151,6/7/2020,Debit,Mobile,1026,Success,0,1996.84
8223,50,6/15/2024,Debit,ATM,1000,Success,0,2245.05
8224,110,3/30/2022,Credit,Mobile,1006,Success,1,3860.62
8225,32,3/18/2021,Credit,Mobile,1016,Success,1,4679.56
8226,95,7/6/2020,Debit,Mobile,1019,Success,0,1046.34
8227,41,12/15/2020,Debit,Mobile,1020,Success,0,1273.7
8228,124,10/7/2024,Credit,ATM,1017,Success,1,3491.16
8229,84,7/6/2024,Credit,Web,1014,Success,1,3515.75
8230,50,2/14/2022,Debit,Mobile,1001,Success,0,3318.18
8231,103,2/24/2024,Debit,Mobile,1024,Success,0,2259.77
8232,191,3/17/2025,Debit,Web,1012,Success,0,1950.5
8233,113,3/9/2025,Debit,Web,1014,Success,0,1700.33
8234,192,9/18/2023,Debit,Mobile,1020,Success,0,2973.89
8235,167,5/10/2025,Credit,ATM,1006,Success,1,4082.61
8236,96,8/29/2023,Debit,Web,1017,Success,0,1731.94
8237,53,12/9/2021,Credit,Web,1014,Success,1,4782.47
8238,178,9/7/2022,Debit,Mobile,1019,Success,0,1152.59
8240,21,5/9/2021,Credit,Mobile,1015,Success,1,1597.62
8241,95,8/18/2022,Debit,Web,1010,Success,0,3383.36
8242,6,4/1/2021,Debit,Mobile,1013,Success,0,3582.21
8243,39,8/17/2025,Debit,Web,1007,Success,0,26.31
8244,115,4/7/2022,Debit,Web,1004,Success,0,3163.61
8245,188,1/12/2020,Credit,Web,1014,Success,1,1622.37
8246,143,9/19/2025,Credit,Web,1026,Success,1,156.26
8247,111,6/8/2023,Credit,Mobile,1024,Success,1,3935.64
8249,14,3/15/2025,Credit,Mobile,1015,Success,1,2336.84
8250,118,5/19/2024,Debit,Mobile,1026,Success,0,4806.35
8251,101,4/6/2024,Credit,Mobile,1005,Success,1,34.09
8252,85,12/7/2024,Credit,Mobile,1022,Success,1,2382.34
8253,146,7/22/2025,Debit,Web,1025,Success,0,3984.12
8255,125,4/26/2024,Debit,Web,1020,Success,0,1262.43
8256,112,6/23/2023,Debit,Mobile,1025,Success,0,2841.57
8257,54,7/15/2020,Credit,Web,1021,Success,1,4645.55
8258,129,7/5/2025,Debit,Mobile,1010,Success,0,2388.68
8259,80,5/4/2020,Debit,Mobile,1014,Success,0,275.76
8260,82,12/25/2021,Credit,Mobile,1002,Success,1,859.23
8261,108,6/10/2023,Debit,Mobile,1004,Success,0,4049.58
8262,62,1/9/2024,Debit,Mobile,1004,Success,0,1233.59
8263,110,7/29/2025,Debit,Web,1015,Success,0,3817.42
8264,106,12/13/2023,Debit,Mobile,1023,Success,0,3911.32
8265,42,4/14/2023,Credit,Web,1007,Success,1,170.42
8266,30,9/2/2020,Credit,Web,1001,Success,1,1616.0
8267,52,2/23/2024,Credit,Mobile,1018,Success,1,3156.95
8268,130,1/7/2020,Credit,ATM,1018,Success,1,4617.5
8269,171,8/8/2021,Credit,Mobile,1008,Success,1,3714.52
8270,66,12/26/2020,Debit,Mobile,1007,Success,0,4990.82
8271,18,11/11/2024,Debit,ATM,1020,Success,0,2421.46
8272,124,9/18/2020,Debit,Mobile,1017,Success,0,4972.81
8273,153,10/26/2025,Credit,Mobile,1011,Success,1,1685.12
8274,14,4/7/2024,Credit,Mobile,1007,Success,1,2969.76
8275,165,12/24/2020,Debit,ATM,1023,Success,0,1435.64
8276,2,7/2/2021,Debit,Mobile,1002,Success,0,39.91
8277,172,11/11/2021,Debit,Mobile,1023,Success,0,1253.63
8278,120,6/23/2020,Credit,Mobile,1012,Success,1,3505.16
8279,104,6/7/2021,Credit,Mobile,1018,Success,1,4382.15
8280,50,12/11/2020,Debit,ATM,1019,Success,0,1777.3
8281,93,11/13/2023,Debit,Web,1025,Success,0,2050.95
8282,103,1/29/2025,Debit,Mobile,1014,Success,0,3876.66
8283,89,2/8/2022,Debit,ATM,1015,Success,0,1213.58
8284,177,2/12/2022,Debit,Web,1011,Success,0,702.5
8285,106,9/29/2025,Debit,Mobile,1003,Success,0,2491.7
8286,90,4/17/2025,Debit,Web,1005,Success,0,3298.43
8287,182,8/2/2024,Credit,Mobile,1012,Success,1,343.34
8288,133,3/12/2021,Debit,Mobile,1005,Success,0,662.77
8289,40,11/29/2022,Debit,Mobile,1001,Success,0,4810.24
8291,129,8/12/2022,Debit,Mobile,1008,Success,0,3556.92
8293,180,5/23/2022,Credit,Web,1026,Success,1,4675.52
8294,72,2/25/2025,Debit,Mobile,1007,Success,0,901.32
8295,83,11/11/2024,Credit,Mobile,1010,Success,1,3673.32
8296,179,2/13/2025,Debit,Mobile,1009,Success,0,1603.4
8297,82,9/16/2023,Debit,Mobile,1024,Success,0,4480.06
8298,127,10/21/2020,Debit,ATM,1015,Success,0,104.23
8299,117,10/9/2024,Credit,Mobile,1014,Success,1,4100.61
8300,19,7/19/2023,Credit,Mobile,1021,Success,1,2835.94
8301,151,6/18/2025,Credit,Web,1000,Success,1,3419.47
8302,189,2/18/2025,Credit,ATM,1015,Success,1,2378.25
8303,188,7/12/2020,Debit,ATM,1010,Success,0,438.12
8304,147,1/27/2020,Credit,Web,1001,Success,1,2412.52
8305,61,11/9/2025,Debit,Mobile,1010,Success,0,2054.66
8306,186,10/30/2024,Credit,Mobile,1019,Success,1,387.82
8308,51,8/30/2024,Debit,Mobile,1002,Success,0,3314.47
8309,30,4/30/2025,Debit,Mobile,1025,Success,0,4187.39
8310,151,4/1/2021,Credit,Web,1005,Success,1,4677.78
8311,124,2/18/2024,Credit,Mobile,1005,Success,1,3320.31
8312,54,3/31/2022,Credit,ATM,1020,Success,1,2837.62
8313,55,4/2/2022,Debit,Web,1012,Success,0,1406.02
8314,10,11/11/2023,Credit,Web,1025,Success,1,1406.88
8315,166,7/24/2022,Debit,Mobile,1026,Success,0,3540.92
8316,56,3/10/2023,Debit,ATM,1024,Success,0,3179.5
8317,125,3/21/2021,Credit,Mobile,1006,Success,1,1351.14
8318,154,3/7/2022,Debit,Web,1006,Success,0,1313.14
8319,122,10/1/2020,Credit,Mobile,1013,Success,1,1448.17
8320,1,7/15/2025,Debit,Mobile,1016,Success,0,98.38
8321,165,3/27/2020,Debit,Mobile,1007,Success,0,2026.79
8322,33,12/17/2022,Credit,Web,1012,Success,1,312.19
8323,158,6/2/2025,Debit,Mobile,1016,Success,0,4837.15
8324,119,11/28/2025,Debit,Mobile,1016,Success,0,1689.74
8325,50,10/25/2020,Debit,Mobile,1022,Success,0,2188.18
8326,171,10/23/2022,Debit,Mobile,1018,Success,0,3754.37
8327,47,7/17/2023,Debit,Web,1013,Success,0,846.0
8328,180,1/1/2024,Credit,Web,1004,Success,1,2561.92
8329,135,9/11/2025,Debit,Mobile,1012,Success,0,401.6
8330,111,12/7/2025,Debit,Mobile,1001,Success,0,1235.48
8331,79,5/18/2023,Debit,Web,1026,Success,0,246.28
8332,187,7/5/2022,Debit,Mobile,1019,Success,0,557.73
8333,135,5/26/2021,Debit,ATM,1012,Success,0,2404.61
8334,26,10/19/2025,Debit,Mobile,1016,Success,0,1008.22
8335,167,7/24/2025,Debit,Mobile,1023,Success,0,322.48
8336,97,4/14/2023,Debit,Web,1020,Success,0,4299.19
8337,28,12/10/2020,Debit,Mobile,1016,Success,0,1075.02
8338,37,11/26/2025,Debit,Mobile,1002,Success,0,2321.59
8339,164,11/27/2022,Debit,Mobile,1022,Success,0,4374.63
8340,112,4/23/2023,Credit,Mobile,1020,Success,1,1015.84
8341,104,3/27/2022,Debit,Web,1018,Success,0,1267.56
8342,34,9/21/2020,Credit,Mobile,1026,Success,1,3424.89
8343,47,10/14/2021,Debit,Mobile,1000,Success,0,3767.34
8345,63,10/24/2023,Debit,Mobile,1020,Success,0,4069.25
8346,2,6/13/2021,Debit,Mobile,1003,Success,0,546.12
8347,3,10/22/2020,Debit,ATM,1010,Success,0,3085.37
8348,146,1/19/2022,Credit,ATM,1008,Success,1,4377.71
8349,51,5/3/2020,Credit,Web,1013,Success,1,4834.44
8350,23,12/7/2023,Debit,Mobile,1012,Success,0,3239.73
8351,89,6/28/2021,Debit,ATM,1020,Success,0,1904.87
8352,172,12/2/2025,Debit,Web,1013,Success,0,3532.62
8353,21,12/20/2020,Debit,Web,1019,Success,0,2089.16
8354,82,2/24/2021,Debit,Mobile,1012,Success,0,3389.67
8355,80,8/21/2025,Credit,Mobile,1014,Success,1,2713.26
8356,18,7/16/2021,Credit,Mobile,1026,Success,1,3926.93
8357,183,1/8/2024,Debit,Web,1004,Success,0,2301.16
8358,123,6/4/2021,Debit,ATM,1012,Success,0,1789.44
8359,1,12/6/2021,Credit,ATM,1021,Success,1,2606.83
8360,17,9/28/2021,Debit,Mobile,1004,Success,0,544.1
8361,60,3/28/2024,Credit,Web,1012,Success,1,1668.23
8362,146,6/1/2021,Debit,Web,1012,Success,0,4102.56
8363,92,11/26/2022,Debit,Mobile,1014,Success,0,4471.71
8364,38,3/23/2022,Credit,Mobile,1023,Success,1,4586.18
8365,49,8/12/2023,Credit,Web,1001,Success,1,4912.32
8366,2,7/24/2023,Credit,ATM,1023,Success,1,4126.62
8367,93,11/21/2021,Credit,Web,1026,Success,1,830.98
8368,78,1/26/2024,Debit,Web,1025,Success,0,2928.44
8369,148,2/11/2021,Debit,Mobile,1021,Success,0,2642.86
8370,193,9/7/2024,Debit,Mobile,1019,Success,0,2164.67
8371,12,12/18/2023,Debit,Mobile,1021,Success,0,4273.46
8372,103,12/23/2023,Debit,Web,1001,Success,0,887.68
8373,97,2/14/2023,Debit,Mobile,1009,Success,0,2673.74
8374,189,3/14/2023,Debit,Web,1020,Success,0,269.9
8375,46,11/12/2021,Debit,ATM,1005,Success,0,280.56
8376,84,1/28/2023,Debit,Web,1025,Success,0,573.67
8377,64,10/16/2025,Debit,Mobile,1011,Success,0,1771.65
8379,177,3/5/2023,Credit,Web,1008,Success,1,2691.82
8380,3,6/25/2024,Credit,Web,1001,Success,1,2882.97
8381,135,5/31/2022,Debit,Mobile,1011,Success,0,1506.86
8382,74,5/5/2024,Credit,Web,1026,Success,1,4169.48
8383,149,5/30/2025,Debit,ATM,1006,Success,0,3195.34
8384,48,12/7/2021,Debit,Mobile,1012,Success,0,286.55
8385,158,11/16/2025,Credit,Mobile,1010,Success,1,2475.55
8386,103,7/9/2022,Credit,Web,1002,Success,1,963.19
8387,19,5/16/2024,Debit,ATM,1008,Success,0,3771.57
8388,119,1/17/2021,Debit,Mobile,1000,Success,0,119.74
8390,157,8/2/2023,Debit,Web,1013,Success,0,1527.65
8391,108,7/16/2020,Credit,Web,1026,Success,1,4632.19
8392,129,5/8/2020,Credit,Web,1021,Success,1,1875.71
8393,131,11/20/2021,Debit,Web,1014,Success,0,4648.48
8394,110,8/11/2024,Debit,Mobile,1006,Success,0,2323.95
8395,16,9/28/2022,Debit,Web,1013,Success,0,4722.14
8396,74,7/13/2020,Credit,ATM,1013,Success,1,2245.16
8397,87,3/14/2022,Credit,Mobile,1019,Success,1,1352.34
8398,75,9/1/2024,Credit,Mobile,1026,Success,1,553.85
8399,20,8/16/2020,Debit,Web,1025,Success,0,1258.64
8400,123,1/14/2025,Debit,Mobile,1019,Success,0,1354.94
8402,138,8/31/2023,Debit,Web,1011,Success,0,2308.55
8403,28,8/8/2021,Credit,Web,1023,Success,1,3169.95
8404,41,1/8/2020,Debit,Web,1010,Success,0,2967.82
8405,5,2/20/2024,Credit,ATM,1017,Success,1,1318.55
8406,74,1/14/2023,Credit,Web,1005,Success,1,1973.85
8407,141,3/30/2022,Debit,Mobile,1016,Success,0,689.9
8408,109,6/20/2020,Debit,Mobile,1023,Success,0,985.35
8409,119,5/21/2021,Credit,Mobile,1026,Success,1,1302.39
8410,128,3/21/2024,Debit,Mobile,1003,Success,0,3829.89
8411,69,9/4/2025,Debit,ATM,1022,Success,0,481.47
8412,169,10/8/2020,Debit,Web,1018,Success,0,2055.65
8413,186,5/12/2025,Debit,Web,1024,Success,0,4305.57
8414,105,7/29/2020,Debit,Web,1002,Success,0,938.07
8415,123,11/26/2025,Debit,Web,1020,Success,0,1168.95
8416,177,11/19/2024,Debit,Mobile,1024,Success,0,4829.61
8418,159,11/8/2025,Credit,Web,1022,Success,1,1959.89
8421,35,7/7/2022,Debit,Web,1026,Success,0,2782.74
8422,145,8/15/2023,Debit,Mobile,1010,Success,0,793.2
8424,38,5/26/2025,Debit,Mobile,1020,Success,0,1360.26
8425,176,10/7/2024,Credit,Web,1009,Success,1,2531.37
8426,137,10/13/2022,Debit,Web,1014,Success,0,4439.91
8427,153,5/19/2023,Credit,Mobile,1018,Success,1,4767.18
8428,73,10/16/2023,Debit,Mobile,1006,Success,0,3081.97
8429,44,3/6/2025,Debit,Web,1019,Success,0,4049.9
8430,129,11/30/2023,Credit,Web,1012,Success,1,4518.35
8431,127,12/29/2021,Debit,Mobile,1019,Success,0,249.86
8432,141,6/12/2021,Debit,Mobile,1010,Success,0,801.42
8433,155,2/27/2021,Debit,Mobile,1017,Success,0,4653.85
8434,36,2/8/2020,Debit,Mobile,1002,Success,0,1952.61
8435,113,4/27/2021,Debit,Mobile,1025,Success,0,2180.41
8436,163,10/27/2020,Credit,Web,1016,Success,1,1396.18
8437,140,9/1/2024,Credit,Web,1011,Success,1,467.97
8438,86,4/13/2023,Credit,Mobile,1009,Success,1,3619.32
8439,191,4/11/2024,Credit,Mobile,1019,Success,1,2629.7
8440,138,5/17/2021,Debit,Mobile,1014,Success,0,1339.19
8441,168,9/3/2020,Credit,Mobile,1014,Success,1,1859.42
8442,71,10/13/2022,Debit,Web,1017,Success,0,3851.91
8443,59,12/6/2025,Debit,Web,1001,Success,0,716.61
8444,37,8/27/2020,Debit,Web,1003,Success,0,1711.5
8445,73,8/25/2020,Credit,Mobile,1017,Success,1,2559.5
8446,139,4/23/2021,Debit,Mobile,1001,Success,0,2810.39
8447,107,11/11/2023,Credit,Web,1026,Success,1,431.1
8448,174,7/16/2022,Debit,ATM,1010,Success,0,1610.41
8449,127,9/24/2021,Credit,ATM,1000,Success,1,3641.29
8450,156,8/24/2023,Credit,Mobile,1020,Success,1,2053.83
8451,153,3/3/2020,Debit,Mobile,1013,Success,0,1824.87
8452,54,8/25/2021,Credit,ATM,1018,Success,1,3423.51
8453,184,7/2/2021,Debit,Mobile,1015,Success,0,3323.92
8454,19,6/12/2023,Debit,ATM,1007,Success,0,1865.28
8455,120,8/28/2025,Credit,Web,1007,Success,1,1656.44
8456,172,2/14/2025,Debit,ATM,1012,Success,0,4768.03
8457,113,6/11/2025,Debit,Mobile,1013,Success,0,2049.95
8458,49,9/4/2024,Debit,ATM,1002,Success,0,2453.26
8459,96,12/18/2020,Debit,Web,1021,Success,0,2753.08
8460,103,4/10/2024,Debit,Mobile,1014,Success,0,1516.92
8461,175,8/25/2024,Debit,Mobile,1023,Success,0,2884.34
8463,91,5/5/2020,Credit,Web,1018,Success,1,4171.04
8464,86,3/9/2020,Credit,ATM,1018,Success,1,3082.23
8465,20,12/2/2022,Credit,Mobile,1026,Success,1,2648.9
8466,50,12/22/2022,Credit,Web,1009,Success,1,671.65
8467,190,2/14/2021,Debit,Web,1009,Success,0,4518.9
8468,2,10/20/2022,Credit,Mobile,1009,Success,1,2839.87
8469,89,6/14/2023,Debit,Web,1010,Success,0,4760.96
8470,109,6/13/2021,Debit,Web,1006,Success,0,3105.49
8471,63,4/20/2023,Debit,Mobile,1024,Success,0,4632.33
8472,173,1/19/2023,Credit,Web,1004,Success,1,366.6
8473,161,4/19/2020,Debit,Mobile,1005,Success,0,4431.21
8474,58,12/15/2025,Credit,Web,1022,Success,1,630.11
8475,24,1/19/2022,Debit,Mobile,1008,Success,0,3996.21
8476,106,4/12/2023,Debit,Web,1005,Success,0,3011.95
8477,131,7/3/2024,Debit,Mobile,1001,Success,0,3341.17
8478,21,1/2/2020,Credit,Mobile,1009,Success,1,2611.76
8479,169,7/4/2022,Credit,Mobile,1008,Success,1,2794.17
8480,190,9/25/2022,Debit,ATM,1020,Success,0,3103.59
8481,21,6/29/2023,Debit,Web,1023,Success,0,3961.54
8482,87,4/19/2025,Debit,Web,1009,Success,0,247.63
8483,4,7/20/2020,Credit,Mobile,1007,Success,1,1742.44
8484,29,12/12/2022,Debit,Mobile,1002,Success,0,4517.02
8485,143,3/6/2022,Credit,Mobile,1019,Success,1,953.69
8486,68,3/14/2025,Credit,Web,1009,Success,1,3564.48
8487,132,9/1/2024,Credit,ATM,1023,Success,1,4526.67
8488,179,3/14/2022,Credit,Mobile,1013,Success,1,1013.8
8489,137,7/12/2023,Debit,Mobile,1007,Success,0,3532.92
8490,46,11/17/2024,Debit,Mobile,1022,Success,0,1322.86
8491,126,7/17/2024,Credit,Web,1024,Success,1,2843.94
8492,168,12/25/2024,Debit,Mobile,1010,Success,0,401.91
8493,168,4/27/2024,Credit,Web,1003,Success,1,4657.02
8494,74,9/1/2020,Credit,Web,1011,Success,1,545.19
8495,153,10/9/2024,Debit,Mobile,1025,Success,0,2079.4
8496,185,10/12/2022,Debit,Web,1012,Success,0,4494.78
8497,192,9/21/2025,Debit,Mobile,1020,Success,0,1554.71
8498,98,11/3/2022,Debit,ATM,1006,Success,0,462.85
8499,142,11/18/2020,Credit,Mobile,1026,Success,1,1269.55
8500,93,8/22/2021,Debit,Mobile,1018,Success,0,4122.37
8501,78,1/30/2020,Credit,Mobile,1014,Success,1,4782.62
8502,32,1/31/2022,Debit,Web,1002,Success,0,149.89
8503,85,9/3/2022,Debit,Mobile,1000,Success,0,2015.98
8504,156,1/28/2023,Credit,Web,1021,Success,1,3575.45
8505,134,7/10/2020,Credit,ATM,1015,Success,1,4329.34
8506,13,4/16/2025,Debit,Mobile,1002,Success,0,3062.82
8507,147,2/17/2023,Debit,Web,1008,Success,0,4159.31
8508,46,2/16/2022,Credit,Mobile,1006,Success,1,3925.63
8509,30,5/24/2025,Debit,Mobile,1015,Success,0,3603.03
8510,43,8/27/2020,Credit,Mobile,1008,Success,1,263.61
8511,115,12/24/2022,Debit,ATM,1011,Success,0,1406.38
8512,137,2/24/2023,Debit,ATM,1013,Success,0,1913.21
8513,75,1/20/2023,Debit,Web,1025,Success,0,4798.33
8514,33,7/15/2022,Debit,Mobile,1004,Success,0,2643.21
8515,100,3/27/2021,Debit,Mobile,1000,Success,0,3381.28
8516,167,6/12/2024,Debit,Mobile,1019,Success,0,4171.39
8517,47,7/2/2025,Debit,ATM,1010,Success,0,4503.42
8518,122,5/10/2021,Debit,Web,1013,Success,0,3904.39
8519,123,11/22/2022,Credit,ATM,1011,Success,1,1855.43
8520,132,11/2/2022,Debit,Mobile,1000,Success,0,3765.81
8521,28,7/24/2024,Debit,ATM,1024,Success,0,3556.42
8522,25,3/21/2023,Debit,Mobile,1005,Success,0,3996.46
8523,87,8/30/2021,Credit,Web,1010,Success,1,3201.73
8524,132,10/21/2022,Debit,Web,1003,Success,0,4321.1
8525,188,11/15/2024,Debit,ATM,1011,Success,0,1685.24
8526,113,10/22/2025,Debit,Web,1020,Success,0,4809.98
8527,172,7/27/2022,Debit,Web,1022,Success,0,708.15
8528,65,10/14/2025,Credit,Mobile,1017,Success,1,1154.7
8529,112,10/11/2020,Debit,Mobile,1013,Success,0,1626.08
8530,152,9/28/2020,Debit,ATM,1023,Success,0,1139.01
8531,152,6/13/2021,Debit,ATM,1015,Success,0,1478.16
8532,22,2/10/2024,Debit,Web,1021,Success,0,4839.4
8534,27,2/18/2024,Credit,ATM,1010,Success,1,3659.67
8535,78,2/2/2023,Debit,Mobile,1015,Success,0,424.12
8536,25,11/18/2024,Debit,ATM,1012,Success,0,317.84
8537,181,11/16/2025,Credit,ATM,1005,Success,1,1540.86
8538,173,4/30/2020,Debit,ATM,1005,Success,0,1758.06
8539,102,3/29/2025,Credit,Web,1006,Success,1,4221.87
8541,149,7/6/2020,Debit,ATM,1019,Success,0,3010.75
8542,64,1/12/2025,Credit,Web,1018,Success,1,3943.02
8543,187,7/3/2024,Debit,Web,1015,Success,0,3387.63
8545,26,8/23/2024,Debit,Web,1025,Success,0,3630.0
8546,120,1/30/2024,Debit,Mobile,1018,Success,0,468.8
8547,151,1/23/2023,Credit,Mobile,1021,Success,1,4244.71
8549,12,4/19/2025,Debit,Mobile,1011,Success,0,1607.68
8550,170,10/11/2022,Debit,Mobile,1013,Success,0,4930.95
8551,15,8/14/2020,Debit,ATM,1017,Success,0,365.96
8552,20,10/23/2023,Credit,Mobile,1004,Success,1,74.82
8553,78,7/7/2023,Debit,Mobile,1002,Success,0,1069.01
8554,143,5/31/2023,Debit,Mobile,1015,Success,0,4741.5
8555,106,6/18/2025,Debit,Mobile,1026,Success,0,1898.27
8556,82,7/22/2025,Credit,Mobile,1006,Success,1,2456.81
8557,64,1/31/2021,Debit,Mobile,1013,Success,0,1114.13
8558,17,5/3/2022,Debit,ATM,1017,Success,0,1680.14
8559,27,3/25/2023,Debit,Mobile,1021,Success,0,3182.57
8560,192,2/21/2024,Credit,Mobile,1017,Success,1,840.0
8561,144,11/16/2025,Debit,Web,1024,Success,0,4268.94
8562,21,2/19/2020,Debit,Mobile,1018,Success,0,1876.9
8563,67,7/19/2025,Credit,Mobile,1023,Success,1,4534.98
8564,67,7/17/2021,Debit,Mobile,1005,Success,0,4732.32
8565,70,7/14/2021,Debit,Web,1024,Success,0,1801.41
8566,29,3/9/2021,Debit,Mobile,1014,Success,0,3165.53
8567,158,12/6/2024,Debit,ATM,1002,Success,0,4568.99
8568,78,9/23/2022,Debit,Mobile,1010,Success,0,2102.29
8569,86,7/2/2025,Debit,Web,1021,Success,0,2625.13
8570,12,10/30/2024,Credit,Mobile,1002,Success,1,3190.08
8571,154,11/7/2022,Debit,ATM,1004,Success,0,768.65
8572,179,11/24/2025,Debit,Web,1008,Success,0,1164.49
8573,84,4/14/2022,Credit,Mobile,1012,Success,1,4787.77
8576,14,12/7/2020,Debit,Mobile,1018,Success,0,1399.93
8577,181,7/7/2023,Debit,Web,1003,Success,0,2586.5
8578,176,6/8/2025,Credit,ATM,1021,Success,1,3034.48
8579,45,12/29/2024,Debit,ATM,1000,Success,0,1404.2
8580,7,4/6/2021,Debit,Web,1005,Success,0,1991.26
8581,106,3/21/2022,Credit,Web,1006,Success,1,152.31
8582,34,6/25/2020,Credit,Mobile,1024,Success,1,3112.86
8583,47,8/6/2020,Debit,Mobile,1008,Success,0,1297.03
8584,92,12/2/2023,Debit,Web,1017,Success,0,3813.4
8585,105,12/1/2022,Debit,Mobile,1019,Success,0,962.97
8586,40,9/27/2021,Debit,Web,1010,Success,0,3590.72
8587,159,7/27/2024,Credit,Mobile,1020,Success,1,4788.08
8588,65,3/12/2020,Debit,Web,1021,Success,0,3570.78
8589,59,3/21/2020,Credit,Web,1022,Success,1,1658.6
8590,49,8/30/2025,Debit,Web,1007,Success,0,2877.33
8591,148,1/24/2023,Credit,ATM,1025,Success,1,1908.98
8592,21,4/28/2024,Debit,Web,1000,Success,0,603.2
8593,103,1/7/2023,Credit,Web,1026,Success,1,620.44
8594,152,11/28/2021,Credit,Web,1007,Success,1,3684.61
8596,49,12/28/2023,Debit,ATM,1002,Success,0,3158.36
8597,6,4/1/2024,Debit,Web,1014,Success,0,75.81
8598,162,6/16/2022,Debit,Web,1002,Success,0,3659.29
8599,175,12/16/2022,Credit,Web,1007,Success,1,4799.24
8600,179,11/4/2025,Credit,Web,1013,Success,1,1381.78
8603,150,6/13/2020,Debit,Mobile,1025,Success,0,169.01
8604,179,5/15/2024,Debit,Web,1018,Success,0,3216.15
8605,108,7/6/2023,Debit,Web,1002,Success,0,1281.23
8606,77,1/17/2023,Debit,Mobile,1025,Success,0,3500.87
8607,139,10/29/2023,Debit,Web,1001,Success,0,3141.55
8609,81,6/3/2024,Credit,Mobile,1020,Success,1,2567.01
8610,119,6/24/2022,Debit,ATM,1020,Success,0,1071.72
8611,63,8/3/2025,Debit,Mobile,1025,Success,0,1385.26
8612,131,9/21/2024,Credit,Mobile,1004,Success,1,4092.65
8613,151,6/1/2023,Debit,Mobile,1016,Success,0,4355.42
8614,11,6/30/2021,Credit,Web,1019,Success,1,4743.87
8615,21,2/25/2021,Debit,Web,1020,Success,0,3915.95
8616,29,1/12/2022,Debit,Mobile,1009,Success,0,3400.72
8617,96,2/19/2021,Debit,ATM,1013,Success,0,2988.78
8618,132,8/2/2021,Debit,Mobile,1019,Success,0,4854.45
8619,62,8/5/2024,Debit,Mobile,1000,Success,0,898.22
8620,85,3/19/2025,Credit,Web,1002,Success,1,4113.71
8621,82,5/20/2025,Credit,Mobile,1022,Success,1,2206.7
8622,131,3/6/2020,Debit,Mobile,1004,Success,0,1927.12
8623,115,1/22/2024,Debit,Mobile,1021,Success,0,997.08
8624,109,9/27/2021,Debit,Mobile,1006,Success,0,3844.31
8625,132,3/15/2022,Credit,Mobile,1019,Success,1,4990.92
8626,34,3/23/2023,Credit,Mobile,1015,Success,1,458.85
8627,185,9/5/2020,Credit,ATM,1019,Success,1,4142.52
8628,22,3/29/2020,Debit,Mobile,1011,Success,0,1333.65
8629,98,6/4/2025,Debit,ATM,1001,Success,0,706.18
8630,103,7/7/2021,Credit,Mobile,1026,Success,1,3950.54
8631,96,10/1/2021,Debit,Web,1023,Success,0,50.5
8632,187,8/14/2024,Credit,Mobile,1013,Success,1,1165.25
8633,167,3/18/2025,Credit,Mobile,1009,Success,1,2476.32
8634,24,1/18/2022,Debit,Web,1012,Success,0,4028.01
8635,167,1/8/2025,Debit,Mobile,1006,Success,0,3703.41
8636,154,12/2/2023,Debit,Mobile,1002,Success,0,609.47
8637,7,7/20/2020,Credit,Web,1009,Success,1,823.87
8638,176,12/24/2021,Credit,ATM,1019,Success,1,2411.72
8639,123,3/26/2025,Credit,Mobile,1011,Success,1,2340.06
8640,80,8/19/2021,Credit,Web,1010,Success,1,4857.24
8641,50,5/14/2023,Debit,Web,1025,Success,0,1026.11
8642,137,3/14/2022,Credit,Mobile,1017,Success,1,3794.9
8643,22,4/21/2022,Credit,ATM,1014,Success,1,1470.91
8644,49,1/30/2021,Credit,Mobile,1003,Success,1,3633.63
8645,31,5/13/2020,Credit,Web,1020,Success,1,4145.09
8647,183,9/23/2022,Credit,Web,1014,Success,1,4040.9
8648,95,1/17/2025,Credit,ATM,1021,Success,1,2536.28
8649,184,6/7/2021,Debit,Mobile,1001,Success,0,2124.84
8651,43,2/8/2022,Debit,ATM,1025,Success,0,1215.76
8652,64,3/14/2024,Debit,Mobile,1015,Success,0,3033.38
8653,170,10/11/2021,Debit,Mobile,1015,Success,0,2721.8
8655,7,6/12/2020,Debit,Web,1013,Success,0,761.13
8656,118,8/6/2023,Debit,Mobile,1017,Success,0,924.43
8657,97,8/25/2022,Debit,ATM,1000,Success,0,499.82
8660,103,11/17/2021,Debit,Mobile,1024,Success,0,4666.48
8661,142,10/21/2023,Debit,Web,1021,Success,0,2979.95
8662,60,7/27/2024,Debit,Mobile,1021,Success,0,3128.56
8663,166,2/7/2021,Debit,Mobile,1024,Success,0,498.22
8664,137,5/25/2025,Debit,Mobile,1016,Success,0,4096.57
8665,128,6/23/2024,Credit,ATM,1004,Success,1,2979.45
8666,134,1/11/2024,Credit,Mobile,1017,Success,1,1188.99
8667,128,9/16/2023,Debit,Mobile,1008,Success,0,1996.26
8668,173,11/20/2022,Credit,Web,1004,Success,1,1366.47
